UserID,Country,Continent,AgeGroup,IncomeGroup,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,Segment
USR11602,China,Asia,35-44,25K-50K,509,7,10909.18,1,3,4,At Risk
USR11603,Australia,Oceania,35-44,25K-50K,390,9,7985.75,2,4,3,Loyal Customers
USR11604,Australia,Oceania,25-34,50K-75K,109,8,10990.55,3,4,4,Champions
USR11605,Israel,Asia,35-44,50K-75K,851,2,2755.1000000000004,1,1,1,Hibernating
USR11606,Australia,Oceania,35-44,25K-50K,77,10,16932.53,4,4,4,Champions
USR11607,China,Asia,35-44,25K-50K,426,10,16156.17,1,4,4,At Risk
USR11608,Brazil,South America,25-34,25K-50K,7,7,8732.18,4,3,3,Champions
USR11609,France,Europe,35-44,25K-50K,345,4,3158.99,2,2,2,Hibernating
USR11610,Brazil,South America,35-44,25K-50K,393,8,11394.19,2,4,4,Loyal Customers
USR11611,Italy,Europe,25-34,50K-75K,308,7,9507.9,2,3,4,Loyal Customers
USR11612,India,Asia,45-54,50K-75K,73,9,9545.2,4,4,4,Champions
USR11613,Mexico,North America,35-44,25K-50K,70,5,7481.65,4,2,3,Potential Loyalists
USR11614,Brazil,South America,35-44,25K-50K,781,3,1732.24,1,2,1,Hibernating
USR11615,Italy,Europe,25-34,25K-50K,38,7,11215.1,4,3,4,Champions
USR11616,China,Asia,35-44,25K-50K,494,3,2399.96,1,2,1,Hibernating
USR11617,Mexico,North America,18-24,25K-50K,6,5,8567.43,4,2,3,Potential Loyalists
USR11618,Australia,Oceania,35-44,50K-75K,629,3,3991.82,1,2,2,Hibernating
USR11619,China,Asia,25-34,25K-50K,238,5,8329.26,2,2,3,Hibernating
USR11620,Mexico,North America,35-44,50K-75K,47,10,7747.87,4,4,3,Champions
USR11621,Israel,Asia,25-34,25K-50K,41,5,4308.08,4,2,2,Potential Loyalists
USR11622,India,Asia,25-34,50K-75K,183,4,2595.93,3,2,1,Potential Loyalists
USR11623,China,Asia,25-34,50K-75K,1108,3,3424.92,1,2,2,Hibernating
USR11624,Italy,Europe,35-44,25K-50K,35,9,10075.02,4,4,4,Champions
USR11625,United States,North America,18-24,25K-50K,184,4,10446.02,3,2,4,Potential Loyalists
USR11626,Australia,Oceania,25-34,50K-75K,968,4,4650.16,1,2,2,Hibernating
USR11627,Spain,Europe,25-34,Up to 25K,352,9,10693.54,2,4,4,Loyal Customers
USR11628,Italy,Europe,35-44,50K-75K,289,10,10895.35,2,4,4,Loyal Customers
USR11629,Italy,Europe,35-44,50K-75K,67,10,13562.44,4,4,4,Champions
USR11630,United States,North America,25-34,50K-75K,41,1,1257.84,4,1,1,Needs Attention
USR11631,Italy,Europe,35-44,25K-50K,217,9,11812.0,2,4,4,Loyal Customers
USR11632,Mexico,North America,25-34,50K-75K,204,6,5206.09,2,3,2,Loyal Customers
USR11633,France,Europe,35-44,25K-50K,136,10,10540.19,3,4,4,Champions
USR11634,France,Europe,35-44,50K-75K,114,4,5603.969999999999,3,2,2,Potential Loyalists
USR11635,China,Asia,18-24,25K-50K,159,10,15417.86,3,4,4,Champions
USR11636,China,Asia,25-34,25K-50K,70,10,10268.67,4,4,4,Champions
USR11637,India,Asia,45-54,50K-75K,564,5,4740.79,1,2,2,Hibernating
USR11638,Germany,Europe,35-44,50K-75K,199,9,7248.86,2,4,3,Loyal Customers
USR11639,Australia,Oceania,25-34,25K-50K,267,8,11023.9,2,4,4,Loyal Customers
USR11640,France,Europe,55-64,50K-75K,463,6,5345.969999999999,1,3,2,At Risk
USR11641,China,Asia,35-44,Up to 25K,268,5,7099.1,2,2,3,Hibernating
USR11642,France,Europe,45-54,50K-75K,343,8,12315.0,2,4,4,Loyal Customers
USR11643,Unknown,Unknown,25-34,50K-75K,79,8,9995.52,4,4,4,Champions
USR11644,Germany,Europe,25-34,25K-50K,342,3,4347.66,2,2,2,Hibernating
USR11645,Australia,Oceania,45-54,25K-50K,36,10,7489.379999999999,4,4,3,Champions
USR11646,India,Asia,25-34,Up to 25K,189,1,1932.44,3,1,1,Needs Attention
USR11647,Mexico,North America,25-34,25K-50K,291,6,8988.19,2,3,3,Loyal Customers
USR11648,India,Asia,35-44,50K-75K,210,8,6923.34,2,4,3,Loyal Customers
USR11649,Spain,Europe,18-24,25K-50K,363,7,7384.200000000001,2,3,3,Loyal Customers
USR11650,Brazil,South America,25-34,Up to 25K,13,6,5079.4,4,3,2,Loyal Customers
USR11651,China,Asia,35-44,50K-75K,365,2,2232.14,2,1,1,Hibernating
USR11652,Germany,Europe,35-44,25K-50K,673,1,1467.77,1,1,1,Hibernating
USR11653,China,Asia,25-34,50K-75K,30,6,4211.93,4,3,2,Loyal Customers
USR11654,Israel,Asia,35-44,50K-75K,155,8,11525.37,3,4,4,Champions
USR11655,Brazil,South America,35-44,50K-75K,71,8,13407.14,4,4,4,Champions
USR11656,Brazil,South America,35-44,50K-75K,489,2,1655.65,1,1,1,Hibernating
USR11657,India,Asia,25-34,50K-75K,20,7,6482.27,4,3,3,Champions
USR11658,United States,North America,25-34,50K-75K,10,7,10329.65,4,3,4,Champions
USR11659,Brazil,South America,45-54,25K-50K,280,7,8174.62,2,3,3,Loyal Customers
USR11660,Germany,Europe,35-44,50K-75K,119,9,11126.71,3,4,4,Champions
USR11661,Australia,Oceania,35-44,50K-75K,386,4,4844.03,2,2,2,Hibernating
USR11662,United Kingdom,Europe,25-34,50K-75K,251,3,6527.33,2,2,3,Hibernating
USR11663,China,Asia,35-44,25K-50K,43,7,6993.18,4,3,3,Champions
USR11664,Canada,North America,45-54,50K-75K,192,2,2314.2200000000003,3,1,1,Needs Attention
USR11665,Canada,North America,25-34,50K-75K,395,2,936.87,2,1,1,Hibernating
USR11666,Spain,Europe,35-44,50K-75K,735,4,4199.62,1,2,2,Hibernating
USR11667,India,Asia,45-54,25K-50K,185,8,7483.09,3,4,3,Champions
USR11668,Canada,North America,35-44,50K-75K,661,1,60.98,1,1,1,Hibernating
USR11669,Canada,North America,35-44,50K-75K,51,5,7810.13,4,2,3,Potential Loyalists
USR11670,Italy,Europe,45-54,50K-75K,29,7,11162.19,4,3,4,Champions
USR11671,Australia,Oceania,25-34,50K-75K,346,6,6083.91,2,3,3,Loyal Customers
USR11672,India,Asia,25-34,25K-50K,516,8,8883.0,1,4,3,At Risk
USR11673,Brazil,South America,25-34,25K-50K,138,9,11918.02,3,4,4,Champions
USR11674,Israel,Asia,45-54,25K-50K,1281,3,3091.95,1,2,1,Hibernating
USR11675,France,Europe,35-44,50K-75K,251,8,6508.64,2,4,3,Loyal Customers
USR11676,Canada,North America,25-34,50K-75K,157,7,12775.86,3,3,4,Champions
USR11677,Australia,Oceania,25-34,25K-50K,84,10,10927.94,4,4,4,Champions
USR11678,Israel,Asia,35-44,50K-75K,204,3,3720.71,2,2,2,Hibernating
USR11679,France,Europe,35-44,50K-75K,259,1,1105.54,2,1,1,Hibernating
USR11680,Italy,Europe,25-34,25K-50K,630,4,2278.93,1,2,1,Hibernating
USR11681,Brazil,South America,35-44,25K-50K,12,8,7954.400000000001,4,4,3,Champions
USR11682,Spain,Europe,25-34,25K-50K,236,7,5816.07,2,3,2,Loyal Customers
USR11683,Mexico,North America,35-44,25K-50K,829,3,2341.6800000000003,1,2,1,Hibernating
USR11684,Brazil,South America,35-44,25K-50K,290,9,8819.62,2,4,3,Loyal Customers
USR11685,France,Europe,35-44,25K-50K,372,3,7483.22,2,2,3,Hibernating
USR11686,France,Europe,25-34,50K-75K,378,9,10440.11,2,4,4,Loyal Customers
USR11687,Spain,Europe,18-24,25K-50K,664,7,11892.65,1,3,4,At Risk
USR11688,United Kingdom,Europe,45-54,50K-75K,111,10,13482.35,3,4,4,Champions
USR11689,Canada,North America,35-44,50K-75K,247,5,7037.599999999999,2,2,3,Hibernating
USR11690,United States,North America,35-44,25K-50K,98,10,8958.58,3,4,3,Champions
USR11691,Brazil,South America,35-44,25K-50K,822,1,1239.84,1,1,1,Hibernating
USR11692,United Kingdom,Europe,35-44,50K-75K,453,3,4814.65,1,2,2,Hibernating
USR11693,Australia,Oceania,25-34,50K-75K,325,3,4870.18,2,2,2,Hibernating
USR11694,Australia,Oceania,35-44,25K-50K,130,4,4255.81,3,2,2,Potential Loyalists
USR11695,China,Asia,35-44,50K-75K,107,6,4524.7699999999995,3,3,2,Loyal Customers
USR11696,Germany,Europe,35-44,25K-50K,273,4,5658.75,2,2,2,Hibernating
USR11697,Mexico,North America,25-34,25K-50K,632,5,6319.1,1,2,3,Hibernating
USR11698,Australia,Oceania,35-44,50K-75K,155,8,11626.03,3,4,4,Champions
USR11699,Israel,Asia,25-34,50K-75K,153,8,10016.460000000001,3,4,4,Champions
USR11700,India,Asia,25-34,25K-50K,439,10,12189.789999999999,1,4,4,At Risk
USR11701,Canada,North America,25-34,25K-50K,420,9,9942.81,1,4,4,At Risk
USR11702,United Kingdom,Europe,35-44,Up to 25K,140,10,12906.76,3,4,4,Champions
USR11703,Australia,Oceania,25-34,25K-50K,1272,2,315.98,1,1,1,Hibernating
USR11704,Israel,Asia,25-34,25K-50K,1063,2,1909.12,1,1,1,Hibernating
USR11705,Mexico,North America,25-34,25K-50K,105,4,1361.46,3,2,1,Potential Loyalists
USR11706,Italy,Europe,35-44,50K-75K,61,7,12151.54,4,3,4,Champions
USR11707,Germany,Europe,45-54,50K-75K,111,2,1930.3700000000001,3,1,1,Needs Attention
USR11708,United States,North America,25-34,25K-50K,1194,1,1794.93,1,1,1,Hibernating
USR11709,India,Asia,35-44,50K-75K,218,3,4100.97,2,2,2,Hibernating
USR11710,Mexico,North America,18-24,25K-50K,3,8,6466.98,4,4,3,Champions
USR11711,United Kingdom,Europe,35-44,50K-75K,154,10,11875.25,3,4,4,Champions
USR11712,Brazil,South America,25-34,50K-75K,80,5,6723.77,4,2,3,Potential Loyalists
USR11713,Germany,Europe,18-24,50K-75K,18,9,13859.56,4,4,4,Champions
USR11714,Italy,Europe,35-44,25K-50K,228,5,5069.55,2,2,2,Hibernating
USR11715,Australia,Oceania,35-44,25K-50K,1299,1,2438.49,1,1,1,Hibernating
USR11716,Spain,Europe,35-44,50K-75K,377,2,1020.99,2,1,1,Hibernating
USR11717,Germany,Europe,35-44,50K-75K,94,10,10599.18,3,4,4,Champions
USR11718,Brazil,South America,25-34,50K-75K,179,2,4133.700000000001,3,1,2,Needs Attention
USR11719,Spain,Europe,25-34,50K-75K,18,6,8501.85,4,3,3,Champions
USR11720,United Kingdom,Europe,35-44,25K-50K,562,1,1700.1,1,1,1,Hibernating
USR11721,Brazil,South America,45-54,50K-75K,116,7,9120.58,3,3,4,Champions
USR11722,Australia,Oceania,45-54,25K-50K,167,4,6739.02,3,2,3,Potential Loyalists
USR11723,Germany,Europe,35-44,25K-50K,74,9,8384.39,4,4,3,Champions
USR11724,United States,North America,35-44,25K-50K,178,6,4749.12,3,3,2,Loyal Customers
USR11725,China,Asia,25-34,50K-75K,1247,1,550.97,1,1,1,Hibernating
USR11726,United Kingdom,Europe,35-44,50K-75K,604,6,8346.49,1,3,3,At Risk
USR11727,Australia,Oceania,35-44,50K-75K,306,3,2369.41,2,2,1,Hibernating
USR11728,Mexico,North America,35-44,50K-75K,260,8,10846.47,2,4,4,Loyal Customers
USR11729,Italy,Europe,35-44,50K-75K,19,7,7901.12,4,3,3,Champions
USR11730,Italy,Europe,35-44,25K-50K,16,7,10570.34,4,3,4,Champions
USR11731,China,Asia,35-44,25K-50K,208,7,7309.5,2,3,3,Loyal Customers
USR11732,Canada,North America,25-34,25K-50K,279,1,912.87,2,1,1,Hibernating
USR11733,Spain,Europe,45-54,25K-50K,51,8,10208.93,4,4,4,Champions
USR11734,Mexico,North America,18-24,50K-75K,148,5,5514.25,3,2,2,Potential Loyalists
USR11735,Spain,Europe,35-44,50K-75K,101,5,7151.27,3,2,3,Potential Loyalists
USR11736,United Kingdom,Europe,35-44,25K-50K,590,4,5439.96,1,2,2,Hibernating
USR11737,Israel,Asia,25-34,25K-50K,200,6,3169.88,2,3,2,Loyal Customers
USR11738,Spain,Europe,45-54,25K-50K,39,9,11500.68,4,4,4,Champions
USR11739,United Kingdom,Europe,18-24,50K-75K,133,9,9159.51,3,4,4,Champions
USR11740,Italy,Europe,25-34,50K-75K,140,4,4770.42,3,2,2,Potential Loyalists
USR11741,China,Asia,35-44,Up to 25K,92,6,7839.81,3,3,3,Champions
USR11742,United States,North America,25-34,25K-50K,218,7,9317.4,2,3,4,Loyal Customers
USR11743,Brazil,South America,25-34,25K-50K,514,4,2157.2400000000002,1,2,1,Hibernating
USR11744,Australia,Oceania,35-44,25K-50K,42,8,10940.61,4,4,4,Champions
USR11745,Mexico,North America,45-54,50K-75K,106,9,10289.41,3,4,4,Champions
USR11746,Italy,Europe,45-54,50K-75K,29,4,6214.15,4,2,3,Potential Loyalists
USR11747,Spain,Europe,25-34,50K-75K,204,8,7035.06,2,4,3,Loyal Customers
USR11748,Brazil,South America,45-54,25K-50K,70,6,5423.46,4,3,2,Loyal Customers
USR11749,India,Asia,18-24,75K+,223,8,12066.289999999999,2,4,4,Loyal Customers
USR11750,China,Asia,35-44,25K-50K,363,8,10995.73,2,4,4,Loyal Customers
USR11751,Australia,Oceania,35-44,50K-75K,130,4,2967.17,3,2,1,Potential Loyalists
USR11752,United Kingdom,Europe,25-34,50K-75K,862,2,2943.86,1,1,1,Hibernating
USR11753,Brazil,South America,25-34,25K-50K,524,2,2115.55,1,1,1,Hibernating
USR11754,Canada,North America,25-34,50K-75K,755,2,1273.9699999999998,1,1,1,Hibernating
USR11755,United States,North America,35-44,50K-75K,104,9,10480.27,3,4,4,Champions
USR11756,Italy,Europe,35-44,50K-75K,1210,1,1507.93,1,1,1,Hibernating
USR11757,China,Asia,25-34,50K-75K,481,7,5450.030000000001,1,3,2,At Risk
USR11758,United Kingdom,Europe,25-34,50K-75K,120,8,7484.85,3,4,3,Champions
USR11759,United Kingdom,Europe,25-34,50K-75K,366,4,3123.34,2,2,1,Hibernating
USR11760,India,Asia,35-44,25K-50K,232,3,2681.06,2,2,1,Hibernating
USR11761,Canada,North America,45-54,50K-75K,259,7,8304.130000000001,2,3,3,Loyal Customers
USR11762,United States,North America,25-34,25K-50K,68,8,10438.33,4,4,4,Champions
USR11763,Brazil,South America,25-34,50K-75K,71,8,5946.83,4,4,2,Loyal Customers
USR11764,Canada,North America,25-34,25K-50K,162,10,11898.06,3,4,4,Champions
USR11765,Brazil,South America,35-44,25K-50K,13,4,7354.4400000000005,4,2,3,Potential Loyalists
USR11766,Mexico,North America,35-44,25K-50K,173,6,5360.7,3,3,2,Loyal Customers
USR11767,Mexico,North America,25-34,25K-50K,567,2,4204.24,1,1,2,Hibernating
USR11768,Canada,North America,35-44,25K-50K,236,2,5343.219999999999,2,1,2,Hibernating
USR11769,Spain,Europe,25-34,25K-50K,49,5,5189.98,4,2,2,Potential Loyalists
USR11770,India,Asia,35-44,50K-75K,68,8,10423.33,4,4,4,Champions
USR11771,United Kingdom,Europe,35-44,25K-50K,45,10,7940.49,4,4,3,Champions
USR11772,Brazil,South America,35-44,25K-50K,973,3,4546.87,1,2,2,Hibernating
USR11773,Germany,Europe,35-44,25K-50K,450,9,9169.52,1,4,4,At Risk
USR11774,United Kingdom,Europe,25-34,25K-50K,256,2,2004.31,2,1,1,Hibernating
USR11775,Germany,Europe,35-44,50K-75K,3,5,9941.220000000001,4,2,4,Potential Loyalists
USR11776,Italy,Europe,35-44,25K-50K,90,8,8129.87,3,4,3,Champions
USR11777,India,Asia,35-44,50K-75K,223,7,10926.95,2,3,4,Loyal Customers
USR11778,Spain,Europe,25-34,25K-50K,15,3,1651.8700000000001,4,2,1,Potential Loyalists
USR11779,China,Asia,35-44,25K-50K,198,5,5998.63,3,2,2,Potential Loyalists
USR11780,France,Europe,35-44,50K-75K,15,10,13938.76,4,4,4,Champions
USR11781,Mexico,North America,25-34,50K-75K,146,6,5892.6,3,3,2,Loyal Customers
USR11782,France,Europe,25-34,50K-75K,196,3,3174.04,3,2,2,Potential Loyalists
USR11783,Brazil,South America,35-44,50K-75K,152,8,5996.28,3,4,2,Loyal Customers
USR11784,Italy,Europe,25-34,50K-75K,160,6,7992.66,3,3,3,Champions
USR11785,France,Europe,35-44,50K-75K,47,9,6760.02,4,4,3,Champions
USR11786,Australia,Oceania,35-44,50K-75K,99,6,7790.49,3,3,3,Champions
USR11787,Israel,Asia,25-34,50K-75K,347,6,3386.73,2,3,2,Loyal Customers
USR11788,United Kingdom,Europe,35-44,50K-75K,493,2,2536.35,1,1,1,Hibernating
USR11789,Israel,Asia,18-24,50K-75K,103,5,6256.59,3,2,3,Potential Loyalists
USR11790,Brazil,South America,25-34,50K-75K,167,6,4101.95,3,3,2,Loyal Customers
USR11791,United Kingdom,Europe,25-34,25K-50K,647,3,2968.9,1,2,1,Hibernating
USR11792,Mexico,North America,25-34,50K-75K,357,3,8075.13,2,2,3,Hibernating
USR11793,France,Europe,45-54,50K-75K,1204,1,392.37,1,1,1,Hibernating
USR11794,Germany,Europe,35-44,75K+,128,7,8701.380000000001,3,3,3,Champions
USR11795,Mexico,North America,45-54,25K-50K,14,7,8907.949999999999,4,3,3,Champions
USR11796,Israel,Asia,45-54,Up to 25K,841,3,4897.75,1,2,2,Hibernating
USR11797,Italy,Europe,35-44,25K-50K,79,10,18499.96,4,4,4,Champions
USR11798,Mexico,North America,35-44,25K-50K,284,2,3622.0,2,1,2,Hibernating
USR11799,United Kingdom,Europe,35-44,25K-50K,264,4,3895.34,2,2,2,Hibernating
USR11800,Australia,Oceania,25-34,25K-50K,199,9,6609.24,2,4,3,Loyal Customers
USR11801,United Kingdom,Europe,25-34,25K-50K,638,8,8955.2,1,4,3,At Risk
USR11802,Spain,Europe,35-44,25K-50K,66,7,7880.75,4,3,3,Champions
USR11803,United Kingdom,Europe,25-34,50K-75K,394,1,262.97,2,1,1,Hibernating
USR11804,United States,North America,35-44,25K-50K,564,9,12260.77,1,4,4,At Risk
USR11805,Germany,Europe,35-44,50K-75K,54,10,11389.51,4,4,4,Champions
USR11806,Spain,Europe,25-34,50K-75K,52,10,9037.07,4,4,3,Champions
USR11807,Germany,Europe,25-34,25K-50K,598,1,1071.78,1,1,1,Hibernating
USR11808,Canada,North America,45-54,25K-50K,109,6,5466.110000000001,3,3,2,Loyal Customers
USR11809,Spain,Europe,25-34,25K-50K,217,5,7332.87,2,2,3,Hibernating
USR11810,China,Asia,25-34,50K-75K,73,9,6549.09,4,4,3,Champions
USR11811,Canada,North America,25-34,50K-75K,581,3,4214.36,1,2,2,Hibernating
USR11812,Italy,Europe,45-54,25K-50K,64,4,5840.68,4,2,2,Potential Loyalists
USR11813,Brazil,South America,25-34,25K-50K,539,3,3675.3,1,2,2,Hibernating
USR11814,Spain,Europe,35-44,25K-50K,249,3,1558.0,2,2,1,Hibernating
USR11815,Australia,Oceania,25-34,25K-50K,466,3,2285.02,1,2,1,Hibernating
USR11816,Spain,Europe,35-44,25K-50K,24,8,9165.83,4,4,4,Champions
USR11817,United Kingdom,Europe,25-34,25K-50K,237,10,10842.84,2,4,4,Loyal Customers
USR11818,Australia,Oceania,25-34,50K-75K,805,1,1524.29,1,1,1,Hibernating
USR11819,China,Asia,35-44,50K-75K,438,10,10045.14,1,4,4,At Risk
USR11820,United States,North America,35-44,50K-75K,182,8,10521.58,3,4,4,Champions
USR11821,France,Europe,18-24,25K-50K,215,7,7980.1,2,3,3,Loyal Customers
USR11822,Germany,Europe,35-44,25K-50K,31,6,10907.67,4,3,4,Champions
USR11823,United States,North America,35-44,25K-50K,265,2,2521.95,2,1,1,Hibernating
USR11824,Mexico,North America,25-34,25K-50K,718,2,2054.2599999999998,1,1,1,Hibernating
USR11825,China,Asia,25-34,75K+,381,4,5051.03,2,2,2,Hibernating
USR11826,Canada,North America,25-34,25K-50K,345,7,5972.25,2,3,2,Loyal Customers
USR11827,Brazil,South America,25-34,50K-75K,284,3,3916.19,2,2,2,Hibernating
USR11828,Australia,Oceania,18-24,50K-75K,456,3,4618.98,1,2,2,Hibernating
USR11829,Canada,North America,25-34,50K-75K,15,4,3029.04,4,2,1,Potential Loyalists
USR11830,Italy,Europe,35-44,50K-75K,481,3,4026.14,1,2,2,Hibernating
USR11831,Spain,Europe,35-44,25K-50K,478,1,806.63,1,1,1,Hibernating
USR11832,Canada,North America,35-44,50K-75K,285,5,5792.63,2,2,2,Hibernating
USR11833,United States,North America,25-34,50K-75K,376,3,6671.75,2,2,3,Hibernating
USR11834,Italy,Europe,35-44,50K-75K,190,9,7189.38,3,4,3,Champions
USR11835,Italy,Europe,35-44,25K-50K,993,1,610.53,1,1,1,Hibernating
USR11836,United Kingdom,Europe,25-34,25K-50K,1154,1,1168.41,1,1,1,Hibernating
USR11837,Germany,Europe,35-44,25K-50K,267,7,9017.4,2,3,3,Loyal Customers
USR11838,United States,North America,25-34,50K-75K,458,8,13089.24,1,4,4,At Risk
USR11839,Canada,North America,35-44,25K-50K,592,7,5828.360000000001,1,3,2,At Risk
USR11840,Mexico,North America,35-44,50K-75K,127,10,5641.4400000000005,3,4,2,Loyal Customers
USR11841,Brazil,South America,25-34,50K-75K,252,3,3309.78,2,2,2,Hibernating
USR11842,Australia,Oceania,35-44,25K-50K,876,2,4080.7799999999997,1,1,2,Hibernating
USR11843,Spain,Europe,35-44,50K-75K,3,8,11917.43,4,4,4,Champions
USR11844,Germany,Europe,35-44,50K-75K,89,6,5128.15,3,3,2,Loyal Customers
USR11845,India,Asia,35-44,25K-50K,313,5,7517.45,2,2,3,Hibernating
USR11846,Brazil,South America,25-34,25K-50K,11,6,9625.77,4,3,4,Champions
USR11847,Spain,Europe,45-54,Up to 25K,21,6,7831.42,4,3,3,Champions
USR11848,Israel,Asia,45-54,50K-75K,947,1,1959.08,1,1,1,Hibernating
USR11849,France,Europe,35-44,50K-75K,83,10,15683.720000000001,4,4,4,Champions
USR11850,Brazil,South America,35-44,25K-50K,156,7,11381.44,3,3,4,Champions
USR11851,Spain,Europe,25-34,25K-50K,261,2,2920.3900000000003,2,1,1,Hibernating
USR11852,Israel,Asia,35-44,25K-50K,147,8,7751.83,3,4,3,Champions
USR11853,United Kingdom,Europe,25-34,50K-75K,73,10,16691.46,4,4,4,Champions
USR11854,United States,North America,25-34,50K-75K,37,10,12016.7,4,4,4,Champions
USR11855,Israel,Asia,25-34,50K-75K,90,7,9060.82,3,3,4,Champions
USR11856,United States,North America,45-54,25K-50K,19,9,9740.92,4,4,4,Champions
USR11857,France,Europe,35-44,50K-75K,682,3,2989.7,1,2,1,Hibernating
USR11858,Germany,Europe,25-34,25K-50K,142,10,12855.039999999999,3,4,4,Champions
USR11859,India,Asia,35-44,50K-75K,267,7,4155.34,2,3,2,Loyal Customers
USR11860,Mexico,North America,25-34,50K-75K,317,1,240.0,2,1,1,Hibernating
USR11861,Israel,Asia,25-34,25K-50K,284,5,4767.96,2,2,2,Hibernating
USR11862,Germany,Europe,25-34,25K-50K,42,1,1070.74,4,1,1,Needs Attention
USR11863,Canada,North America,45-54,25K-50K,144,10,9614.02,3,4,4,Champions
USR11864,United States,North America,35-44,50K-75K,67,7,5881.969999999999,4,3,2,Loyal Customers
USR11865,Germany,Europe,25-34,50K-75K,53,8,12130.23,4,4,4,Champions
USR11866,China,Asia,35-44,50K-75K,5,4,9499.67,4,2,4,Potential Loyalists
USR11867,Australia,Oceania,35-44,25K-50K,60,8,5920.68,4,4,2,Loyal Customers
USR11868,United States,North America,25-34,50K-75K,380,5,6839.72,2,2,3,Hibernating
USR11869,France,Europe,35-44,50K-75K,33,3,2039.82,4,2,1,Potential Loyalists
USR11870,Italy,Europe,25-34,25K-50K,71,9,9142.449999999999,4,4,4,Champions
USR11871,India,Asia,25-34,25K-50K,132,8,5331.02,3,4,2,Loyal Customers
USR11872,United States,North America,25-34,50K-75K,1350,1,2350.19,1,1,1,Hibernating
USR11873,China,Asia,35-44,25K-50K,220,2,4228.41,2,1,2,Hibernating
USR11874,Australia,Oceania,35-44,25K-50K,69,5,7652.81,4,2,3,Potential Loyalists
USR11875,Israel,Asia,35-44,25K-50K,964,2,3626.63,1,1,2,Hibernating
USR11876,India,Asia,25-34,50K-75K,681,3,5139.530000000001,1,2,2,Hibernating
USR11877,Canada,North America,25-34,25K-50K,241,2,1786.88,2,1,1,Hibernating
USR11878,Brazil,South America,25-34,25K-50K,46,9,11973.59,4,4,4,Champions
USR11879,India,Asia,25-34,25K-50K,380,4,7756.65,2,2,3,Hibernating
USR11880,France,Europe,35-44,25K-50K,147,8,7232.38,3,4,3,Champions
USR11881,Australia,Oceania,25-34,50K-75K,827,4,6046.89,1,2,3,Hibernating
USR11882,Germany,Europe,45-54,75K+,105,6,7500.9800000000005,3,3,3,Champions
USR11883,India,Asia,35-44,25K-50K,657,1,457.11,1,1,1,Hibernating
USR11884,Australia,Oceania,25-34,25K-50K,612,3,2446.32,1,2,1,Hibernating
USR11885,China,Asia,35-44,25K-50K,87,10,11229.45,3,4,4,Champions
USR11886,United Kingdom,Europe,25-34,25K-50K,536,6,8747.41,1,3,3,At Risk
USR11887,Canada,North America,25-34,25K-50K,298,10,12355.22,2,4,4,Loyal Customers
USR11888,United Kingdom,Europe,35-44,50K-75K,40,6,12204.64,4,3,4,Champions
USR11889,Canada,North America,35-44,50K-75K,65,8,10995.99,4,4,4,Champions
USR11890,Brazil,South America,25-34,25K-50K,65,3,2753.62,4,2,1,Potential Loyalists
USR11891,Canada,North America,35-44,50K-75K,498,2,3608.22,1,1,2,Hibernating
USR11892,United States,North America,25-34,50K-75K,447,1,948.1,1,1,1,Hibernating
USR11893,Mexico,North America,25-34,25K-50K,339,3,2416.66,2,2,1,Hibernating
USR11894,France,Europe,25-34,25K-50K,49,7,9007.83,4,3,3,Champions
USR11895,United Kingdom,Europe,35-44,50K-75K,1,4,4577.3099999999995,4,2,2,Potential Loyalists
USR11896,Australia,Oceania,25-34,25K-50K,218,9,5513.360000000001,2,4,2,Loyal Customers
USR11897,Brazil,South America,35-44,25K-50K,20,2,4518.889999999999,4,1,2,Needs Attention
USR11898,United States,North America,25-34,25K-50K,385,7,8210.17,2,3,3,Loyal Customers
USR11899,United Kingdom,Europe,25-34,50K-75K,142,5,4360.46,3,2,2,Potential Loyalists
USR11900,Mexico,North America,45-54,50K-75K,404,5,6595.5599999999995,2,2,3,Hibernating
USR11901,Spain,Europe,35-44,25K-50K,18,5,6142.77,4,2,3,Potential Loyalists
USR11902,France,Europe,35-44,25K-50K,965,2,3061.48,1,1,1,Hibernating
USR11903,Canada,North America,45-54,Up to 25K,227,6,12380.81,2,3,4,Loyal Customers
USR11904,Brazil,South America,35-44,50K-75K,76,10,17503.3,4,4,4,Champions
USR11905,Spain,Europe,45-54,25K-50K,84,9,5590.41,4,4,2,Loyal Customers
USR11906,United Kingdom,Europe,35-44,50K-75K,290,2,2329.86,2,1,1,Hibernating
USR11907,China,Asia,45-54,50K-75K,936,5,5955.53,1,2,2,Hibernating
USR11908,Canada,North America,25-34,25K-50K,328,5,3966.7,2,2,2,Hibernating
USR11909,Mexico,North America,45-54,50K-75K,327,7,9788.140000000001,2,3,4,Loyal Customers
USR11910,Brazil,South America,35-44,50K-75K,57,9,10399.6,4,4,4,Champions
USR11911,Spain,Europe,25-34,50K-75K,77,9,9832.98,4,4,4,Champions
USR11912,France,Europe,45-54,25K-50K,332,5,6880.02,2,2,3,Hibernating
USR11913,Australia,Oceania,35-44,75K+,213,5,5148.62,2,2,2,Hibernating
USR11914,China,Asia,25-34,25K-50K,64,8,6610.8,4,4,3,Champions
USR11915,Brazil,South America,45-54,25K-50K,58,6,5793.85,4,3,2,Loyal Customers
